date,open,high,low,close,volume,amount
2012-07-25,2368.384000,2381.043000,2357.468000,2360.083000000,24896501.00,25730598144.000
2012-07-26,2360.134000,2374.874000,2344.695000,2347.488000000,31314094.00,31326395007.000
2012-07-27,2353.942000,2364.984000,2341.293000,2349.108000000,31090525.00,33048182067.000
2012-07-30,2350.782000,2367.029000,2333.999000,2335.793000000,30484851.00,29907972257.000
2012-07-31,2336.882000,2350.071000,2329.505000,2332.922000000,32099723.00,31196332451.000
2012-08-01,2332.129000,2371.122000,2331.949000,2358.651000000,31420848.00,31277764382.000
2012-08-02,2354.073000,2358.559000,2325.608000,2334.882000000,31516159.00,29751166648.000
2012-08-03,2340.250000,2354.156000,2329.934000,2353.737000000,29769785.00,31106947335.000
2012-08-06,2350.117000,2388.363000,2348.119000,2385.611000000,41820665.00,43686686303.000
2012-08-07,2383.257000,2390.782000,2379.452000,2388.873000000,38285489.00,40403711505.000
2012-08-08,2390.959000,2405.183000,2382.825000,2389.795000000,37810451.00,41340862162.000
2012-08-09,2388.430000,2412.142000,2378.854000,2411.700000000,35658951.00,43256096919.000
2012-08-10,2409.937000,2413.423000,2395.912000,2399.751000000,34702995.00,40699222527.000
2012-08-13,2394.504000,2394.504000,2350.808000,2351.931000000,44783546.00,46249676189.000
2012-08-14,2352.659000,2357.847000,2324.906000,2357.016000000,39850066.00,42404687531.000
2012-08-15,2350.022000,2350.022000,2330.150000,2331.615000000,30580176.00,30332554840.000
2012-08-16,2327.910000,2335.397000,2317.061000,2319.670000000,25902905.00,27076003542.000
2012-08-17,2318.432000,2322.885000,2295.158000,2313.476000000,26065717.00,28629966797.000
2012-08-20,2294.901000,2307.406000,2279.946000,2301.788000000,27402033.00,27174816852.000
2012-08-21,2301.932000,2327.375000,2296.551000,2313.703000000,34895100.00,34757869338.000
2012-08-22,2315.140000,2317.373000,2285.755000,2295.586000000,31708412.00,31547519179.000
2012-08-23,2298.180000,2311.653000,2285.367000,2302.199000000,31335342.00,33789603948.000
2012-08-24,2295.684000,2299.298000,2274.566000,2275.677000000,31869591.00,32986336544.000
2012-08-27,2268.485000,2268.485000,2228.151000,2228.204000000,37386191.00,35384156112.000
2012-08-28,2226.898000,2250.600000,2222.001000,2238.411000000,33773615.00,30331076332.000
2012-08-29,2230.199000,2240.112000,2214.429000,2214.814000000,29010648.00,27396186648.000
2012-08-30,2204.515000,2223.195000,2188.724000,2211.370000000,35491310.00,33867206099.000
2012-08-31,2205.573000,2218.866000,2203.123000,2204.868000000,25964986.00,23340891008.000
2012-09-03,2201.123000,2236.563000,2197.708000,2228.369000000,38548592.00,35299176728.000
2012-09-04,2231.716000,2234.875000,2199.509000,2204.407000000,34852688.00,33220203922.000
2012-09-05,2199.743000,2209.536000,2186.962000,2199.875000000,34751824.00,30445168179.000
2012-09-06,2204.436000,2218.680000,2199.857000,2217.823000000,31695884.00,26873315868.000
2012-09-07,2233.912000,2341.522000,2233.912000,2317.179000000,94529764.00,84302249171.000
2012-09-10,2320.557000,2334.496000,2313.572000,2326.666000000,65330554.00,63252038538.000
2012-09-11,2316.532000,2316.532000,2294.820000,2311.890000000,46260719.00,43389766043.000
2012-09-12,2325.925000,2337.196000,2298.297000,2320.071000000,49622518.00,46485174475.000
2012-09-13,2316.679000,2325.534000,2298.367000,2298.461000000,42049849.00,38023998305.000
2012-09-14,2324.012000,2332.417000,2298.830000,2315.542000000,61571814.00,55438612876.000
2012-09-17,2312.055000,2314.989000,2258.182000,2258.705000000,48984734.00,43753169666.000
2012-09-18,2249.425000,2253.144000,2228.042000,2235.239000000,33228696.00,30171497189.000
2012-09-19,2237.218000,2249.243000,2229.489000,2246.236000000,34349706.00,32607010935.000
2012-09-20,2236.191000,2236.191000,2194.221000,2195.951000000,42545779.00,38385856464.000
2012-09-21,2190.327000,2217.473000,2186.530000,2199.063000000,38120593.00,34043368088.000
2012-09-24,2183.969000,2225.805000,2172.879000,2215.516000000,37501686.00,33608761246.000
2012-09-25,2209.975000,2225.334000,2202.376000,2210.154000000,27877019.00,26677064455.000
2012-09-26,2208.906000,2216.824000,2181.083000,2184.891000000,27454626.00,24918916453.000
2012-09-27,2186.004000,2266.297000,2185.766000,2251.717000000,53016900.00,48210577766.000
2012-09-28,2235.057000,2297.033000,2234.323000,2293.106000000,57875825.00,54431465854.000
2012-10-08,2291.961000,2305.180000,2258.110000,2270.054000000,35534424.00,33915840250.000
2012-10-09,2281.753000,2327.727000,2281.753000,2320.157000000,52548887.00,48330196363.000
2012-10-10,2314.593000,2325.749000,2304.608000,2324.117000000,42686238.00,37873996221.000
2012-10-11,2315.897000,2321.352000,2300.934000,2302.533000000,41300655.00,36172963459.000
2012-10-12,2311.284000,2332.149000,2287.009000,2304.531000000,36874145.00,33205903773.000
2012-10-15,2306.006000,2307.882000,2278.457000,2294.857000000,28651746.00,28569021615.000
2012-10-16,2293.244000,2315.453000,2287.590000,2298.162000000,32059679.00,32705140504.000
2012-10-17,2307.358000,2312.173000,2280.818000,2300.803000000,33349409.00,31270899032.000
2012-10-18,2307.487000,2341.120000,2305.883000,2336.077000000,50615100.00,45050292530.000
2012-10-19,2335.105000,2342.527000,2328.733000,2332.470000000,35927732.00,33173031578.000
2012-10-22,2320.468000,2347.895000,2315.895000,2341.592000000,34368286.00,32815273277.000
2012-10-23,2340.890000,2344.044000,2309.252000,2312.077000000,37221272.00,33716876575.000
2012-10-24,2303.401000,2321.430000,2302.169000,2307.779000000,37542445.00,30392377974.000
2012-10-25,2306.733000,2322.917000,2288.601000,2291.239000000,44351531.00,33183528714.000
2012-10-26,2291.310000,2293.176000,2237.059000,2247.907000000,40900519.00,34530067051.000
2012-10-29,2241.802000,2248.139000,2227.646000,2235.854000000,27581325.00,25328650697.000
2012-10-30,2236.316000,2257.951000,2231.776000,2239.882000000,34083125.00,29516628523.000
2012-10-31,2241.432000,2256.095000,2233.684000,2254.820000000,37169795.00,30634360248.000
2012-11-01,2256.609000,2305.629000,2256.412000,2297.884000000,50761729.00,45602138249.000
2012-11-02,2297.898000,2309.666000,2284.719000,2306.774000000,39833288.00,34893875754.000
2012-11-05,2302.742000,2318.231000,2290.135000,2301.880000000,39510372.00,33663152794.000
2012-11-06,2301.980000,2304.048000,2260.507000,2292.206000000,39280627.00,34473381993.000
2012-11-07,2288.763000,2300.893000,2277.020000,2287.505000000,33067403.00,30278449435.000
2012-11-08,2269.582000,2275.401000,2245.400000,2245.405000000,35426475.00,30411864845.000
2012-11-09,2241.756000,2252.196000,2235.231000,2240.924000000,30506968.00,24374277793.000
2012-11-12,2242.960000,2254.703000,2232.742000,2251.848000000,34721685.00,29040821378.000
2012-11-13,2250.842000,2250.842000,2208.723000,2212.440000000,34083704.00,28818451577.000
2012-11-14,2213.086000,2225.124000,2205.996000,2223.110000000,26758790.00,23592323468.000
2012-11-15,2210.751000,2220.987000,2193.516000,2193.623000000,28319151.00,23778694920.000
2012-11-16,2189.511000,2191.611000,2162.976000,2177.240000000,30247786.00,26118247405.000
2012-11-19,2175.184000,2176.492000,2149.538000,2174.985000000,26978666.00,26737221714.000
2012-11-20,2180.205000,2184.334000,2163.527000,2164.881000000,23948916.00,22999196160.000
2012-11-21,2165.408000,2195.461000,2151.380000,2194.896000000,30508482.00,27121949931.000
2012-11-22,2181.179000,2185.577000,2169.657000,2177.546000000,22912351.00,21536153037.000
2012-11-23,2184.409000,2202.470000,2179.727000,2192.676000000,28667493.00,26307630050.000
2012-11-26,2187.240000,2191.359000,2172.100000,2175.599000000,24742696.00,22231498412.000
2012-11-27,2168.589000,2173.464000,2150.222000,2150.638000000,31946746.00,26149735216.000
2012-11-28,2142.500000,2144.802000,2126.030000,2129.161000000,30009339.00,24423321714.000
2012-11-29,2128.803000,2140.877000,2114.477000,2115.676000000,29670625.00,24016256021.000
2012-11-30,2114.244000,2142.856000,2109.963000,2139.661000000,36406911.00,28552066162.000
2012-12-03,2136.696000,2152.608000,2108.149000,2108.850000000,40186762.00,34173653616.000
2012-12-04,2104.928000,2135.662000,2102.135000,2131.473000000,36225915.00,31732336903.000
2012-12-05,2128.387000,2219.094000,2126.793000,2207.878000000,82487103.00,69109050480.000
2012-12-06,2205.605000,2216.976000,2191.227000,2203.602000000,48574689.00,42758570153.000
2012-12-07,2203.887000,2250.529000,2198.107000,2246.757000000,76169748.00,64996499283.000
2012-12-10,2254.915000,2276.280000,2250.437000,2271.046000000,73375475.00,61399772028.000
2012-12-11,2263.209000,2274.994000,2254.299000,2258.500000000,51468703.00,45087981874.000
2012-12-12,2257.730000,2273.211000,2247.953000,2267.767000000,45006454.00,39182538242.000
2012-12-13,2260.601000,2266.721000,2242.557000,2242.635000000,41942100.00,36665684856.000
2012-12-14,2245.636000,2357.106000,2245.636000,2355.865000000,110892562.00,93934741143.000
2012-12-17,2359.201000,2380.001000,2358.664000,2366.700000000,94088195.00,85000820332.000
2012-12-18,2361.095000,2398.630000,2347.077000,2368.120000000,85784849.00,78802837302.000
2012-12-19,2362.802000,2387.142000,2358.033000,2371.109000000,63292530.00,61140748228.000
2012-12-20,2361.322000,2391.924000,2346.550000,2384.816000000,65655462.00,63028692015.000
2012-12-21,2386.376000,2414.223000,2365.032000,2372.002000000,68714158.00,66887708129.000
2012-12-24,2368.007000,2396.725000,2367.038000,2381.217000000,53087004.00,54121541302.000
2012-12-25,2373.880000,2459.302000,2365.410000,2448.395000000,95502350.00,89877770350.000
2012-12-26,2445.987000,2458.007000,2441.642000,2457.619000000,71591828.00,68406242066.000
2012-12-27,2464.779000,2479.792000,2443.681000,2444.594000000,73255067.00,69327603833.000
2012-12-28,2448.076000,2481.592000,2444.381000,2480.049000000,67166321.00,66053288179.000
2012-12-31,2485.559000,2522.952000,2485.559000,2522.952000000,82002293.00,81149079560.000
2013-01-04,2551.814000,2558.529000,2498.892000,2524.409000000,97988182.00,95579245007.000
2013-01-07,2518.047000,2545.969000,2511.603000,2535.985000000,75167993.00,73167512509.000
2013-01-08,2534.647000,2540.513000,2502.490000,2525.330000000,71837100.00,76498061772.000
2013-01-09,2518.104000,2534.239000,2504.299000,2526.126000000,70231170.00,74233596955.000
2013-01-10,2525.590000,2553.352000,2513.729000,2530.569000000,71085862.00,71159045499.000
2013-01-11,2533.495000,2539.794000,2473.696000,2483.230000000,74239176.00,72775921987.000
2013-01-14,2474.176000,2583.625000,2473.998000,2577.725000000,93554091.00,96853471373.000
2013-01-15,2579.132000,2605.410000,2576.919000,2595.856000000,98620805.00,101356961358.000
2013-01-16,2591.365000,2600.093000,2540.521000,2577.092000000,93536084.00,95564995007.000
2013-01-17,2570.711000,2575.058000,2539.674000,2552.758000000,69915239.00,71716118533.000
2013-01-18,2568.692000,2607.446000,2553.451000,2595.439000000,77940303.00,77435163470.000
2013-01-21,2605.649000,2611.201000,2582.652000,2610.898000000,84133742.00,85357442058.000
2013-01-22,2610.392000,2620.025000,2578.181000,2596.898000000,105766275.00,102261160399.000
2013-01-23,2588.198000,2611.409000,2576.362000,2607.456000000,75739444.00,72758926411.000
2013-01-24,2606.427000,2663.404000,2564.206000,2582.755000000,111277172.00,109537680297.000
2013-01-25,2580.881000,2591.513000,2567.107000,2571.674000000,58487359.00,60689373994.000
2013-01-28,2577.267000,2651.967000,2577.267000,2651.863000000,91274790.00,98173275704.000
2013-01-29,2655.377000,2685.531000,2646.154000,2675.866000000,101040229.00,108827009893.000
2013-01-30,2678.433000,2689.683000,2662.062000,2688.711000000,99874990.00,100856652553.000
2013-01-31,2690.951000,2696.881000,2671.330000,2686.882000000,96740101.00,94476820552.000
2013-02-01,2677.187000,2744.322000,2671.274000,2743.324000000,103879515.00,110560933901.000
2013-02-04,2753.688000,2768.504000,2731.080000,2748.028000000,127939179.00,136119589827.000
2013-02-05,2727.930000,2779.953000,2725.362000,2771.675000000,116130819.00,112701171610.000
2013-02-06,2771.908000,2787.456000,2765.743000,2775.844000000,82779271.00,88989578113.000
2013-02-07,2771.530000,2775.974000,2722.874000,2759.870000000,89978142.00,95978595584.000
2013-02-08,2755.649000,2791.303000,2747.946000,2771.725000000,77429644.00,82903631783.000
2013-02-18,2784.065000,2787.740000,2731.506000,2737.471000000,76438227.00,81001366822.000
2013-02-19,2735.045000,2740.739000,2674.339000,2685.606000000,80626431.00,82460808230.000
2013-02-20,2686.093000,2703.098000,2665.231000,2702.635000000,70019377.00,73636360656.000
2013-02-21,2675.741000,2675.741000,2584.758000,2610.549000000,100657984.00,103619498796.000
2013-02-22,2607.650000,2618.483000,2591.146000,2596.604000000,60204852.00,65899100176.000
2013-02-25,2607.149000,2628.696000,2590.787000,2604.960000000,53161942.00,55614493314.000
2013-02-26,2587.375000,2631.094000,2564.672000,2567.595000000,80003065.00,83373960556.000
2013-02-27,2576.046000,2615.249000,2569.380000,2594.677000000,63226743.00,64612274221.000
2013-02-28,2611.940000,2673.711000,2593.997000,2673.327000000,86922595.00,92235377254.000
2013-03-01,2671.842000,2680.854000,2626.995000,2668.836000000,73343753.00,80342747703.000
2013-03-04,2619.420000,2619.574000,2528.694000,2545.715000000,110619103.00,112585043728.000
2013-03-05,2547.893000,2623.171000,2541.766000,2622.807000000,89661152.00,92357133815.000
2013-03-06,2634.870000,2658.139000,2620.431000,2650.202000000,95829652.00,95048891279.000
2013-03-07,2639.783000,2658.969000,2592.867000,2619.479000000,94082666.00,96498095994.000
2013-03-08,2622.684000,2632.624000,2601.961000,2606.927000000,59429557.00,63054592405.000
2013-03-11,2600.278000,2611.652000,2574.172000,2592.372000000,50946436.00,52460900851.000
2013-03-12,2590.391000,2619.512000,2530.251000,2555.615000000,71935141.00,71675127580.000
2013-03-13,2551.726000,2556.773000,2515.058000,2527.486000000,56430460.00,56003723639.000
2013-03-14,2517.745000,2546.699000,2514.463000,2534.273000000,47605756.00,49929775447.000
2013-03-15,2533.722000,2600.091000,2504.458000,2539.873000000,81372185.00,82749877355.000
2013-03-18,2526.077000,2544.619000,2499.828000,2502.493000000,59812778.00,63093556699.000
2013-03-19,2507.396000,2532.070000,2491.854000,2525.097000000,54536476.00,55601011985.000
2013-03-20,2526.968000,2610.174000,2526.830000,2610.174000000,90700622.00,91271022200.000
2013-03-21,2611.580000,2626.538000,2598.509000,2614.988000000,69552756.00,71642665537.000
2013-03-22,2612.256000,2625.531000,2603.344000,2618.308000000,55647141.00,55882142445.000
2013-03-25,2628.407000,2641.609000,2607.613000,2613.097000000,56261402.00,58004930851.000
2013-03-26,2601.964000,2607.357000,2554.974000,2575.050000000,63962961.00,65306571624.000
2013-03-27,2575.726000,2611.939000,2566.345000,2583.530000000,56906517.00,58652246310.000
2013-03-28,2535.988000,2535.988000,2495.083000,2499.302000000,87578405.00,84725899121.000
2013-03-29,2502.782000,2509.109000,2482.488000,2495.083000000,52402137.00,52055540480.000
2013-04-01,2486.428000,2507.825000,2483.732000,2493.187000000,47346022.00,47159820558.000
2013-04-02,2495.843000,2524.463000,2475.000000,2486.391000000,55684152.00,55637391748.000
2013-04-03,2493.877000,2507.143000,2474.927000,2483.547000000,45564221.00,45156719409.000
2013-04-08,2443.240000,2473.309000,2429.500000,2472.299000000,53296772.00,55249297714.000
2013-04-09,2477.290000,2505.294000,2477.290000,2489.430000000,52389824.00,54947035592.000
2013-04-10,2487.984000,2495.572000,2466.190000,2485.309000000,47504913.00,51963820632.000
2013-04-11,2502.500000,2508.593000,2476.396000,2477.876000000,42989958.00,43039949368.000
2013-04-12,2476.322000,2489.118000,2460.182000,2462.112000000,39917278.00,40428047827.000
2013-04-15,2453.967000,2461.668000,2430.149000,2436.818000000,46539734.00,44084843341.000
2013-04-16,2419.508000,2461.046000,2416.617000,2459.592000000,55280613.00,53783255198.000
2013-04-17,2457.881000,2465.202000,2437.345000,2458.473000000,44692164.00,46800831850.000
2013-04-18,2440.707000,2478.413000,2434.730000,2464.851000000,42860707.00,46270137159.000
2013-04-19,2469.951000,2542.453000,2469.323000,2533.827000000,75520876.00,76723675264.000
2013-04-22,2525.113000,2539.046000,2518.257000,2530.670000000,62511883.00,63027024091.000
2013-04-23,2532.201000,2532.201000,2448.200000,2449.471000000,60653982.00,61576157889.000
2013-04-24,2452.781000,2511.202000,2446.587000,2495.579000000,63050916.00,62189421706.000
2013-04-25,2486.857000,2505.482000,2456.566000,2467.875000000,60557927.00,59891284466.000
2013-04-26,2477.724000,2488.585000,2439.796000,2447.306000000,47123378.00,46351986661.000
2013-05-02,2434.603000,2453.749000,2423.077000,2449.639000000,47016088.00,47200448204.000
2013-05-03,2457.543000,2521.119000,2457.543000,2492.912000000,62330091.00,63267042656.000
2013-05-06,2502.978000,2533.855000,2500.455000,2525.983000000,60418780.00,61767951099.000
2013-05-07,2519.364000,2539.298000,2507.756000,2529.938000000,54490643.00,59244949469.000
2013-05-08,2542.266000,2562.007000,2531.251000,2542.798000000,59554294.00,60309148841.000
2013-05-09,2542.374000,2543.305000,2507.792000,2527.794000000,60240145.00,64438292561.000
2013-05-10,2519.517000,2546.975000,2515.158000,2540.836000000,48816728.00,50896689221.000
2013-05-13,2542.412000,2547.602000,2516.728000,2530.768000000,54092147.00,55155093224.000
2013-05-14,2525.998000,2526.145000,2479.872000,2493.338000000,54880064.00,56144573527.000
2013-05-15,2493.968000,2507.430000,2491.927000,2506.925000000,44189660.00,47578585624.000
2013-05-16,2501.117000,2553.058000,2487.763000,2552.709000000,70796182.00,76830436307.000
2013-05-17,2550.452000,2598.706000,2547.776000,2592.048000000,81850801.00,83599367908.000
2013-05-20,2597.151000,2627.616000,2590.053000,2609.607000000,86337803.00,94059415836.000
2013-05-21,2607.393000,2617.400000,2594.249000,2614.853000000,71505994.00,75837813846.000
2013-05-22,2613.411000,2630.068000,2603.750000,2618.034000000,74191817.00,78224126421.000
2013-05-23,2604.930000,2624.076000,2579.347000,2582.849000000,84825370.00,81359908175.000
2013-05-24,2591.419000,2608.350000,2572.884000,2597.228000000,60739669.00,62831235051.000
2013-05-27,2593.522000,2611.972000,2589.739000,2599.587000000,64195080.00,66701652802.000
2013-05-28,2600.632000,2644.359000,2585.901000,2644.359000000,84196112.00,86756736777.000
2013-05-29,2648.927000,2661.229000,2640.881000,2642.561000000,79277709.00,81953853231.000
2013-05-30,2633.955000,2647.443000,2623.581000,2634.323000000,70146368.00,71045065872.000
2013-05-31,2638.710000,2645.565000,2604.746000,2606.426000000,62528533.00,65904433688.000
2013-06-03,2605.969000,2625.936000,2596.051000,2602.623000000,59774468.00,63008705172.000
2013-06-04,2600.499000,2600.499000,2556.056000,2565.666000000,66315750.00,63139420045.000
2013-06-05,2565.329000,2570.027000,2545.190000,2560.539000000,45637193.00,47367057838.000
2013-06-06,2552.817000,2557.678000,2525.306000,2527.845000000,52496529.00,54448113429.000
2013-06-07,2526.913000,2538.891000,2475.687000,2484.160000000,61030894.00,61366173745.000
2013-06-13,2448.717000,2448.717000,2375.204000,2399.937000000,69730066.00,64081598112.000
2013-06-14,2404.423000,2420.356000,2396.487000,2416.771000000,55964534.00,53686779328.000
2013-06-17,2422.762000,2427.532000,2394.385000,2403.839000000,50395711.00,51983757469.000
2013-06-18,2413.088000,2424.202000,2393.321000,2418.745000000,48630379.00,48792090467.000
2013-06-19,2408.280000,2408.280000,2366.346000,2400.765000000,54346260.00,52979991053.000
2013-06-20,2386.104000,2386.104000,2320.226000,2321.466000000,55201020.00,52171735063.000
2013-06-21,2283.151000,2332.842000,2269.565000,2317.394000000,58705798.00,53486132980.000
2013-06-24,2308.069000,2308.069000,2164.325000,2171.210000000,86597259.00,73731930536.000
2013-06-25,2146.053000,2169.211000,2023.171000,2165.421000000,107554882.00,87090393952.000
2013-06-26,2170.326000,2181.021000,2131.860000,2168.297000000,79256426.00,67298430249.000
2013-06-27,2172.848000,2200.213000,2153.175000,2160.735000000,75406753.00,62927082416.000
2013-06-28,2149.030000,2227.461000,2139.372000,2200.639000000,79451327.00,64106048718.000
2013-07-01,2187.092000,2213.965000,2166.353000,2213.317000000,57726227.00,51874735216.000
2013-07-02,2211.803000,2226.113000,2191.801000,2221.984000000,61838850.00,59632902046.000
2013-07-03,2211.044000,2211.044000,2169.137000,2203.828000000,65836022.00,59536760190.000
2013-07-04,2187.181000,2245.908000,2176.080000,2221.979000000,72581145.00,67189379203.000
2013-07-05,2227.350000,2252.033000,2225.047000,2226.849000000,61821775.00,58424400611.000
2013-07-08,2194.423000,2205.214000,2162.189000,2163.619000000,54782493.00,49288252039.000
2013-07-09,2160.699000,2174.786000,2149.787000,2162.669000000,41494433.00,37246189870.000
2013-07-10,2163.098000,2224.135000,2157.468000,2224.065000000,61149781.00,54373757823.000
2013-07-11,2232.157000,2351.223000,2232.157000,2326.688000000,125793192.00,111329812773.000
2013-07-12,2319.023000,2331.986000,2274.073000,2275.373000000,89733082.00,82064555657.000
2013-07-15,2289.762000,2336.040000,2274.673000,2307.297000000,74757884.00,71796189674.000
2013-07-16,2300.830000,2317.848000,2281.942000,2317.848000000,65624157.00,62085631916.000
2013-07-17,2311.443000,2326.925000,2281.609000,2282.836000000,67655248.00,63229061677.000
2013-07-18,2272.947000,2282.435000,2241.930000,2245.328000000,57144292.00,51937235147.000
2013-07-19,2248.133000,2257.916000,2188.752000,2190.478000000,70535282.00,66179072656.000
2013-07-22,2170.089000,2203.058000,2159.813000,2202.189000000,53283495.00,48872947253.000
2013-07-23,2211.587000,2276.742000,2206.756000,2265.845000000,74809731.00,69255423111.000
2013-07-24,2253.376000,2265.578000,2217.192000,2249.151000000,69592307.00,69279825849.000
2013-07-25,2255.223000,2268.839000,2227.853000,2237.683000000,65774316.00,60558362762.000
2013-07-26,2226.429000,2238.420000,2209.806000,2224.008000000,48941098.00,45636069902.000
2013-07-29,2205.083000,2205.083000,2169.017000,2175.970000000,54600925.00,49624613440.000
2013-07-30,2184.007000,2221.589000,2162.979000,2189.388000000,55193623.00,50907227289.000
2013-07-31,2211.750000,2235.384000,2187.210000,2193.021000000,48327055.00,46723493389.000
2013-08-01,2206.004000,2245.560000,2200.626000,2245.364000000,62603997.00,58944765673.000
2013-08-02,2263.495000,2274.710000,2244.252000,2247.263000000,60890893.00,58459999450.000
2013-08-05,2249.976000,2278.329000,2243.220000,2278.329000000,55342151.00,53623068581.000
2013-08-06,2270.672000,2302.484000,2256.715000,2293.641000000,73746895.00,68993574807.000
2013-08-07,2292.379000,2313.879000,2276.862000,2280.623000000,73048695.00,69560482114.000
2013-08-08,2277.253000,2297.628000,2267.073000,2276.782000000,53098430.00,52710276666.000
2013-08-09,2288.510000,2301.590000,2258.334000,2286.010000000,64600017.00,62663979060.000
2013-08-12,2296.220000,2352.890000,2293.176000,2352.794000000,97863216.00,94038910336.000
2013-08-13,2352.883000,2360.827000,2340.733000,2359.068000000,78393636.00,71178520240.000
2013-08-14,2362.619000,2386.599000,2340.833000,2349.080000000,75942128.00,71338219589.000
2013-08-15,2348.839000,2362.089000,2319.784000,2321.576000000,61951853.00,59411203587.000
2013-08-16,2314.261000,2423.081000,2295.023000,2304.144000000,120369563.00,104026773370.000
2013-08-19,2286.203000,2340.194000,2284.077000,2331.430000000,72483224.00,67064925390.000
2013-08-20,2325.862000,2353.409000,2303.666000,2312.465000000,73086345.00,67589707172.000
2013-08-21,2320.584000,2321.642000,2291.053000,2308.589000000,55007384.00,50886495497.000
2013-08-22,2302.668000,2329.143000,2297.016000,2303.932000000,55338104.00,51686310590.000
2013-08-23,2314.866000,2321.037000,2251.920000,2286.929000000,68967133.00,65459845296.000
2013-08-26,2294.759000,2336.381000,2288.496000,2335.616000000,70371043.00,66541009856.000
2013-08-27,2332.800000,2345.105000,2322.461000,2340.881000000,65990333.00,62575377643.000
2013-08-28,2326.096000,2345.358000,2307.043000,2328.056000000,89256174.00,80965562365.000
2013-08-29,2338.564000,2342.320000,2308.145000,2318.311000000,66085415.00,59719882399.000
2013-08-30,2315.913000,2334.413000,2303.609000,2313.910000000,87654515.00,76695994654.000
2013-09-02,2319.957000,2329.867000,2297.449000,2320.344000000,79510249.00,73575869316.000
2013-09-03,2326.231000,2354.856000,2321.304000,2354.502000000,80554005.00,72663978650.000
2013-09-04,2352.537000,2360.663000,2345.437000,2350.699000000,78725763.00,68509013842.000
2013-09-05,2350.927000,2351.218000,2336.754000,2341.735000000,62951383.00,59606065186.000
2013-09-06,2336.767000,2361.178000,2335.932000,2357.782000000,73340116.00,63916893626.000
2013-09-09,2374.260000,2449.249000,2372.686000,2440.609000000,149889640.00,127299546171.000
2013-09-10,2446.454000,2475.195000,2435.826000,2474.894000000,154855992.00,130648129418.000
2013-09-11,2483.791000,2504.469000,2471.624000,2482.889000000,166914974.00,142830288492.000
2013-09-12,2480.468000,2527.383000,2469.718000,2507.455000000,145173175.00,126115528291.000
2013-09-13,2502.540000,2515.781000,2481.454000,2488.902000000,110775049.00,98275004927.000
2013-09-16,2501.077000,2503.694000,2467.129000,2478.390000000,105383282.00,97043842349.000
2013-09-17,2480.810000,2481.710000,2426.462000,2427.322000000,99459982.00,93115107921.000
2013-09-18,2426.040000,2439.626000,2407.243000,2432.510000000,71040759.00,69341324599.000
2013-09-23,2441.516000,2473.163000,2439.993000,2472.288000000,80128352.00,80920687856.000
2013-09-24,2470.715000,2470.746000,2420.085000,2443.885000000,97853013.00,96769831421.000
2013-09-25,2440.835000,2455.037000,2423.276000,2429.030000000,90518418.00,89119216662.000
2013-09-26,2422.631000,2422.631000,2382.535000,2384.443000000,86236770.00,84183923178.000
2013-09-27,2382.218000,2402.196000,2379.856000,2394.971000000,65971508.00,66383990191.000
2013-09-30,2406.205000,2415.075000,2397.220000,2409.037000000,59513992.00,60990141884.000
2013-10-08,2406.415000,2446.703000,2392.572000,2441.811000000,84785506.00,84229908920.000
2013-10-09,2432.940000,2453.746000,2424.769000,2453.583000000,76277645.00,76128340887.000
2013-10-10,2455.640000,2455.979000,2422.017000,2429.317000000,90329706.00,89468020274.000
2013-10-11,2442.364000,2471.165000,2439.634000,2468.508000000,93388261.00,91811541654.000
2013-10-14,2472.267000,2483.131000,2462.551000,2472.542000000,100081301.00,99109155920.000
2013-10-15,2475.324000,2479.134000,2449.416000,2467.517000000,89173496.00,86100822006.000
2013-10-16,2459.077000,2459.077000,2409.718000,2421.371000000,88979834.00,83150844984.000
2013-10-17,2432.645000,2440.919000,2407.777000,2413.330000000,71222474.00,67722892391.000
2013-10-18,2415.118000,2435.712000,2410.599000,2426.054000000,60291630.00,59138754367.000
2013-10-21,2431.915000,2472.785000,2423.562000,2471.322000000,84909795.00,82223144817.000
2013-10-22,2470.255000,2470.255000,2439.859000,2445.891000000,90703029.00,83412053857.000
2013-10-23,2451.556000,2474.372000,2412.483000,2418.491000000,91545355.00,83286778556.000
2013-10-24,2412.235000,2422.943000,2395.474000,2400.511000000,64560821.00,60427235951.000
2013-10-25,2400.517000,2413.332000,2353.993000,2368.559000000,77070182.00,70778094834.000
2013-10-28,2372.571000,2377.249000,2351.862000,2365.954000000,62876152.00,56602098405.000
2013-10-29,2369.216000,2408.616000,2327.904000,2372.053000000,106737833.00,91741559592.000
2013-10-30,2371.853000,2407.851000,2365.506000,2407.471000000,92178126.00,75735067216.000
2013-10-31,2398.395000,2398.395000,2370.226000,2373.718000000,82736964.00,70393879838.000
2013-11-01,2373.962000,2395.005000,2365.146000,2384.960000000,63055762.00,57820026665.000
2013-11-04,2397.210000,2404.896000,2376.355000,2380.454000000,51798461.00,48959462043.000
2013-11-05,2366.884000,2385.688000,2343.801000,2383.769000000,62084488.00,56935549943.000
2013-11-06,2371.324000,2383.540000,2352.787000,2353.568000000,63776663.00,59536872794.000
2013-11-07,2351.871000,2356.672000,2328.253000,2340.552000000,54821747.00,50942569626.000
2013-11-08,2329.084000,2342.672000,2306.041000,2307.945000000,53788508.00,48564999878.000
